ACCELERATION,BRAKE,STEERING,SPEED,TRACK_POSITION,ANGLE_TO_TRACK_AXIS,TRACK_EDGE_0,TRACK_EDGE_1,TRACK_EDGE_2,TRACK_EDGE_3,TRACK_EDGE_4,TRACK_EDGE_5,TRACK_EDGE_6,TRACK_EDGE_7,TRACK_EDGE_8,TRACK_EDGE_9,TRACK_EDGE_10,TRACK_EDGE_11,TRACK_EDGE_12,TRACK_EDGE_13,TRACK_EDGE_14,TRACK_EDGE_15,TRACK_EDGE_16,TRACK_EDGE_17
1.0,0.0,0.0227594020026765,162.432,0.136113,0.0336258,5.18631,5.29902,5.59248,6.12015,6.99755,8.48051,11.2295,17.6246,59.9701,70.9532,29.1869,17.5515,12.6703,10.116,8.62251,7.71032,7.16512,6.88389,6.82047
1.0,0.0,0.022653962526651306,162.675,0.130351,0.0333903,5.22083,5.33405,5.62918,6.15997,7.04252,8.53413,11.2983,17.7254,59.9142,71.0307,29.1015,17.4801,12.6135,10.0685,8.58094,7.67249,7.12946,6.84924,6.78588
1.0,0.0,0.022529351138028952,162.917,0.124629,0.0331023,5.25516,5.36877,5.66556,6.19943,7.0871,8.58725,11.3665,17.8246,59.8452,71.1137,29.018,17.4098,12.5573,10.0215,8.53972,7.63491,7.09406,6.81488,6.7514
1.0,0.0,0.022416749572429548,163.161,0.118937,0.0328272,5.28925,5.40338,5.70181,6.23866,7.13146,8.64001,11.4343,17.9234,59.7862,71.1979,28.9342,17.3398,12.5014,9.97462,8.49866,7.59744,7.05881,6.78064,6.71719
1.0,0.0,0.022338331927671755,163.404,0.113281,0.0325843,5.32315,5.43784,5.73788,6.27775,7.17558,8.6925,11.502,18.022,59.7491,71.2731,28.8486,17.2691,12.4452,9.92767,8.45767,7.56021,7.02369,6.74664,6.68317
1.0,0.0,0.022262348957641436,163.646,0.107651,0.0323498,5.35693,5.47207,5.77366,6.31658,7.21944,8.74472,11.5691,18.1198,59.7158,71.3513,28.7636,17.199,12.3895,9.88117,8.417,7.52317,6.98881,6.71277,6.64932
1.0,0.0,0.022142215483783402,163.888,0.102051,0.0320709,5.3905,5.50607,5.8092,6.3551,7.26286,8.7964,11.635,18.2153,59.6496,71.4384,28.6811,17.1299,12.3344,9.8352,8.37664,7.48639,6.95419,6.67908,6.61566
1.0,0.0,0.022008879544982582,164.13,0.0964915,0.0317716,5.42383,5.53976,5.84454,6.39323,7.30586,8.84736,11.7003,18.3087,59.5764,71.5334,28.6002,17.0617,12.28,9.78948,8.33663,7.44991,6.9198,6.64569,6.58221
1.0,0.0,0.02189986143438018,164.373,0.0909627,0.0314974,5.45694,5.57339,5.87961,6.43126,7.34877,8.89846,11.7654,18.4031,59.5188,71.6223,28.5173,16.9932,12.2253,9.74376,8.29665,7.41357,6.88554,6.61243,6.54898
1.0,0.0,0.021828722769618312,164.615,0.0854696,0.0312525,5.4899,5.60676,5.91453,6.46913,7.39154,8.94909,11.8302,18.497,59.4886,71.7033,28.4331,16.9243,12.1708,9.69823,8.2568,7.37735,6.85153,6.57944,6.51599
1.0,0.0,0.021721660532078246,164.857,0.0800171,0.0309959,5.52258,5.63992,5.94913,6.5065,7.43365,8.99903,11.8941,18.5882,59.4326,71.7941,28.3518,16.8567,12.1169,9.65339,8.21748,7.34155,6.81778,6.54663,6.48318
1.0,0.0,0.021590703248680843,165.098,0.074585,0.0306844,5.55511,5.67282,5.98352,6.54373,7.47544,9.04861,11.9572,18.6782,59.3598,71.8934,28.2719,16.79,12.0638,9.60879,8.17841,7.30589,6.78421,6.51398,6.4505
1.0,0.0,0.02146306177165478,165.342,0.0692037,0.0303845,5.5874,5.70541,6.01764,6.58062,7.51686,9.09776,12.0197,18.7672,59.2897,71.9942,28.1922,16.7233,12.0107,9.56435,8.13957,7.27052,6.75089,6.48157,6.41815
1.0,0.0,0.021381914112632627,165.583,0.0638529,0.0301208,5.61945,5.73795,6.05164,6.61728,7.55833,9.14688,12.0821,18.8566,59.2529,72.083,28.1108,16.6562,11.9575,9.52017,8.10088,7.23531,6.71773,6.44946,6.38599
1.0,0.0,0.021355830138612506,165.824,0.0585429,0.0298682,5.65131,5.77016,6.08523,6.65368,7.59917,9.19529,12.1442,18.9449,59.2102,72.0911,28.0291,16.5899,11.9047,9.47632,8.06252,7.20037,6.6848,6.41738,6.35406
1.0,0.0,0.021391685101623443,166.065,0.0532633,0.0295727,5.68292,5.80219,6.11865,6.6897,7.63971,9.24325,12.2048,19.0309,59.1424,71.9799,27.9508,16.5245,11.8528,9.43281,8.02439,7.1658,6.65222,6.3858,6.32233
1.0,0.0,0.021483799701547728,166.306,0.0480245,0.0292522,5.71429,5.83386,6.1517,6.72547,7.67981,9.2907,12.2647,19.1149,59.0672,71.7834,27.8741,16.46,11.8015,9.3897,7.98673,7.1314,6.61981,6.35431,6.29077
1.0,0.0,0.021630732248520596,166.549,0.0428467,0.0289478,5.74536,5.86517,6.18442,6.76077,7.71945,9.3373,12.3238,19.1977,58.9926,71.517,27.7982,16.3962,11.7506,9.34717,7.94943,7.09741,6.58773,6.32318,6.25964
1.0,0.0,0.021826797162855734,166.79,0.0377096,0.0286581,5.77612,5.89633,6.21688,6.79566,7.75875,9.38375,12.3825,19.2797,58.9214,71.195,27.7224,16.3324,11.7001,9.30498,7.91249,7.06371,6.55595,6.29235,6.22876
1.0,0.0,0.022003179869038672,167.03,0.0326131,0.028331,5.80664,5.92712,6.24893,6.83023,7.79737,9.42902,12.4395,19.3581,58.8071,70.8405,27.6515,16.2711,11.6506,9.26354,7.876,7.03052,6.52466,6.26172,6.19816
1.0,0.0,0.022156382190765954,167.27,0.0275574,0.0279295,5.83698,5.95764,6.28058,6.8642,7.83525,9.4734,12.4945,19.4323,58.6496,70.4573,27.5855,16.2116,11.6025,9.22282,7.84017,6.99768,6.49353,6.23145,6.16772
1.0,0.0,0.0223214059232771,167.513,0.0225423,0.0275143,5.867,5.98792,6.31192,6.89785,7.87281,9.51707,12.5488,19.5049,58.4792,70.0448,27.5221,16.1537,11.555,9.18261,7.80459,6.96513,6.46277,6.20135,6.13757
1.0,0.0,0.02251177504196324,167.753,0.0175985,0.0271118,5.89655,6.01764,6.3428,6.93098,7.90956,9.56017,12.6019,19.5751,58.3066,69.603,27.4601,16.0963,11.5082,9.14302,7.76968,6.93308,6.43246,6.17181,6.10779
1.0,0.0,0.022692948747100383,167.992,0.0127055,0.0266888,5.9259,6.04705,6.37326,6.96354,7.94575,9.60214,12.6535,19.642,58.1104,69.1435,27.403,16.0411,11.4624,9.10415,7.73526,6.90151,6.40246,6.14246,6.07837
1.0,0.0,0.022815196992729075,168.231,0.00785319,0.0261925,5.95496,6.07617,6.40332,6.99561,7.98127,9.64301,12.7034,19.7045,57.8701,68.6946,27.3522,15.988,11.4178,9.06601,7.70139,6.87033,6.37286,6.11353,6.04913
1.0,0.0,0.02288904430168847,168.471,0.00309245,0.0256566,5.9834,6.10468,6.43274,7.02688,8.01568,9.68276,12.7513,19.7623,57.6013,68.2632,27.3063,15.9372,11.3752,9.02906,7.6685,6.83997,6.34393,6.08514,6.02051
1.0,0.0,0.022968634176999635,168.712,-0.00160726,0.0251308,6.01154,6.13281,6.46174,7.05769,8.04969,9.72177,12.7979,19.8193,57.3414,67.8388,27.2615,15.8872,11.3326,8.99257,7.63596,6.8099,6.31528,6.05713,5.99225
1.0,0.0,0.023039846879729264,168.951,-0.00623576,0.0246142,6.03925,6.16048,6.49012,7.08793,8.08293,9.75973,12.8434,19.8739,57.0808,67.4239,27.2185,15.8386,11.291,8.95673,7.60394,6.78044,6.28713,6.02955,5.96436
1.0,0.0,0.023049099496548067,169.189,-0.0107829,0.0240501,6.06647,6.18756,6.51807,7.11743,8.11521,9.79646,12.8869,19.9242,56.7882,67.0324,27.1824,15.7926,11.2513,8.92209,7.57282,6.75153,6.25964,6.00244,5.93701
1.0,0.0,0.023013816473921624,169.428,-0.015269,0.0234315,6.09332,6.21429,6.54541,7.14637,8.14674,9.83215,12.9288,19.9712,56.4749,66.6598,27.1504,15.7484,11.2124,8.88816,7.54234,6.72321,6.2326,5.97577,5.91003
1.0,0.0,0.02301608337543895,169.669,-0.0196635,0.0228195,6.11957,6.24042,6.57215,7.17453,8.17753,9.86688,12.9692,20.0153,56.2046,66.3033,27.1213,15.7057,11.1747,8.85496,7.51249,6.69547,6.20599,5.94965,5.88354
1.0,0.0,0.36580780064009644,169.907,-0.0239766,0.0222432,6.14539,6.26602,6.59839,7.20226,8.20782,9.90114,13.0089,20.0594,80.0019,65.9556,27.0908,15.6631,11.1374,8.82242,7.48312,6.66822,6.18005,5.92401,5.8576
1.0,0.0,0.020614570082449896,170.102,-0.0279541,0.0197708,6.169,6.2873,6.61758,7.21916,8.22131,9.90775,12.9973,19.9725,54.2098,66.2169,27.284,15.6976,11.1374,8.81139,7.46755,6.65014,6.15995,5.90215,5.83337
1.0,0.0,0.014727802182376043,170.268,-0.0311686,0.012995,6.1875,6.29858,6.62091,7.21199,8.19777,9.85379,12.8724,19.6029,50.0638,68.241,28.0048,15.9108,11.2237,8.8501,7.48341,6.65289,6.15387,5.88892,5.81342
1.0,0.0,0.011008642415506564,170.502,-0.0340881,0.00733609,6.20471,6.30969,6.62531,7.20797,8.18056,9.81215,12.774,19.3116,47.2392,70.891,28.6353,16.091,11.2947,8.88103,7.49516,6.65381,6.14746,5.87665,5.79559
1.0,0.0,0.008874149572539843,170.734,-0.0367737,0.00409757,6.2207,6.32233,6.6345,7.21272,8.17875,9.79782,12.7305,19.1669,45.8311,74.4147,28.9914,16.1817,11.3251,8.88983,7.49443,6.64754,6.13735,5.86346,5.77942
1.0,0.0,0.004387113968890742,170.968,-0.0391846,0.00256439,6.23517,6.33519,6.6461,7.22284,8.18666,9.80177,12.7235,19.1184,45.2231,108.66,29.1421,16.2087,11.3269,8.88414,7.48534,6.63673,6.12544,5.85036,5.76495
1.0,0.0,0.004425052691249416,171.206,-0.0413717,0.00220983,6.24823,6.34808,6.65918,7.23651,8.20131,9.81781,12.7414,19.1345,45.1178,107.518,29.1453,16.1906,11.3092,8.86797,7.47072,6.62311,6.1123,5.83746,5.75183
1.0,0.0,0.004588354526870049,171.445,-0.0433248,0.00267249,6.26001,6.3606,6.67279,7.25202,8.21992,9.84179,12.7753,19.1946,45.3448,106.462,29.0464,16.1419,11.2784,8.84561,7.45278,6.60796,6.09882,5.82507,5.74005
1.0,0.0,0.004838717774822392,171.688,-0.0451558,0.0036574,6.271,6.37286,6.68694,7.26896,8.24127,9.87062,12.8198,19.2825,45.7877,105.458,28.8839,16.0744,11.2394,8.81885,7.43264,6.59162,6.08504,5.81293,5.72913
1.0,0.0,0.005144728932868539,171.927,-0.0469055,0.00492796,6.28149,6.38511,6.70131,7.28651,8.26388,9.90219,12.8701,19.3862,46.3548,104.482,28.6885,15.9973,11.1963,8.79029,7.41146,6.57492,6.07121,5.80102,5.71863
1.0,0.0,0.0124429466125593,172.166,-0.0486145,0.0062619,6.29181,6.39697,6.71558,7.30402,8.28665,9.93422,12.9213,19.4927,64.7811,103.51,28.4893,15.919,11.153,8.7617,7.39042,6.55829,6.0575,5.78937,5.70844
1.0,0.0,0.012976861410029556,172.404,-0.0503337,0.00738193,6.30219,6.40875,6.72931,7.32094,8.3082,9.96428,12.9686,19.5896,65.3666,102.518,28.3143,15.8483,11.1129,8.73468,7.37046,6.5424,6.04419,5.77777,5.69812
1.0,0.0,0.013334210967035373,172.646,-0.0520833,0.00820863,6.31274,6.42047,6.74272,7.33671,8.32804,9.99082,13.0094,19.669,65.5375,101.493,28.1774,15.7896,11.0784,8.71064,7.35205,6.52735,6.03131,5.76636,5.68768
1.0,0.0,0.013591290010060729,172.884,-0.0538635,0.00883275,6.32343,6.43211,6.75563,7.3517,8.34641,10.0151,13.0452,19.7364,65.4771,100.446,28.0669,15.7388,11.0473,8.68853,7.33478,6.51297,6.01876,5.75494,5.67706
1.0,0.0,0.013779219917704175,173.121,-0.0556946,0.00928123,6.33441,6.44378,6.76852,7.36637,8.36407,10.0377,13.0776,19.794,65.2596,99.3795,27.9772,15.6946,11.0191,8.66777,7.31803,6.49884,6.00618,5.74338,5.66608
1.0,0.0,0.013919236340610689,173.358,-0.0575968,0.00956395,6.34589,6.45575,6.78143,7.38085,8.38107,10.0591,13.1072,19.8439,64.9354,98.2987,27.9037,15.6549,10.9927,8.64787,7.30184,6.48474,5.99353,5.73157,5.65466
1.0,0.0,0.01402859769375942,173.599,-0.05955,0.00975913,6.3576,6.4679,6.79444,7.39541,8.39782,10.0798,13.1356,19.8891,64.5425,97.209,27.8393,15.6178,10.9673,8.62835,7.28566,6.47069,5.98071,5.71948,5.64301
1.0,0.0,0.0141229393420846,173.836,-0.0615234,0.00992499,6.36945,6.48016,6.8075,7.40984,8.41459,10.1004,13.1633,19.9332,64.1138,96.1153,27.7787,15.5819,10.9422,8.60902,7.26954,6.45648,5.96787,5.70734,5.63116
1.0,0.0,0.014202301171261898,174.072,-0.0635478,0.0100618,6.38165,6.49267,6.82081,7.42449,8.43158,10.121,13.1904,19.9762,63.651,95.0178,27.7218,15.5464,10.9173,8.58942,7.25322,6.44217,5.95465,5.69493,5.61902
1.0,0.0,0.01426671003163694,174.308,-0.065623,0.010135,6.39404,6.50543,6.83429,7.43916,8.44826,10.1414,13.2171,20.0161,63.1554,93.9154,27.6693,15.5124,10.893,8.57017,7.23692,6.42773,5.94135,5.68219,5.60657
1.0,0.0,0.014320362022265894,174.544,-0.0677185,0.0101716,6.40662,6.51831,6.84784,7.45393,8.46522,10.1617,13.2436,20.0556,62.6362,92.81,27.6195,15.479,10.8686,8.55088,7.22051,6.41321,5.92804,5.66943,5.59393
1.0,0.0,0.014370111602213314,174.783,-0.0698344,0.0102199,6.41931,6.53125,6.86151,7.46892,8.48228,10.1821,13.2703,20.0951,62.1065,91.7049,27.5686,15.445,10.844,8.53138,7.20403,6.39855,5.91445,5.65649,5.5813
1.0,0.0,0.01441691372914681,175.018,-0.0719706,0.0102822,6.43213,6.54442,6.87527,7.48411,8.49946,10.203,13.2973,20.1357,61.5685,90.6004,27.5166,15.4106,10.8188,8.51141,7.18728,6.38367,5.90063,5.64348,5.56848
1.0,0.0,0.014454499048679282,175.253,-0.0741272,0.0103076,6.44507,6.55756,6.88922,7.49924,8.51662,10.2234,13.3238,20.1742,61.0116,89.4925,27.4676,15.3771,10.7944,8.49193,7.17064,6.36896,5.88702,5.63037,5.55554
1.0,0.0,0.014484323065761747,175.488,-0.0762939,0.0102943,6.45813,6.57074,6.90308,7.51431,8.53362,10.2438,13.35,20.2119,60.4396,88.3826,27.4211,15.3447,10.77,8.47248,7.15405,6.35395,5.87335,5.61719,5.54248
1.0,0.0,0.014511383796400655,175.727,-0.078481,0.0102916,6.47119,6.58411,6.91719,7.5295,8.55086,10.2642,13.3764,20.25,59.8607,87.2731,27.3728,15.3111,10.7456,8.45269,7.13727,6.3391,5.85938,5.60388,5.52942
1.0,0.0,0.014537812793079113,175.961,-0.080658,0.0103178,6.48431,6.59737,6.93113,7.54465,8.56823,10.2851,13.4031,20.2889,59.2798,86.1655,27.3236,15.2773,10.7208,8.43288,7.1204,6.3241,5.84554,5.59068,5.5163
1.0,0.0,0.01455736319785542,176.194,-0.0828654,0.0103214,6.4975,6.6109,6.94519,7.56,8.58554,10.3055,13.4296,20.3271,58.6861,85.0556,27.2762,15.2439,10.6962,8.41315,7.10363,6.30902,5.83154,5.57727,5.50311
1.0,0.0,0.014569499427796213,176.428,-0.0850627,0.0102751,6.51068,6.62427,6.95923,7.57521,8.60259,10.3258,13.4553,20.3635,58.0796,83.9432,27.2313,15.2116,10.672,8.3937,7.08693,6.29407,5.81769,5.56396,5.48987
1.0,0.0,0.014578402120334158,176.666,-0.0872701,0.0102307,6.52399,6.63763,6.97326,7.59045,8.61973,10.346,13.4808,20.3994,57.4675,82.8303,27.187,15.1791,10.6478,8.37405,7.07011,6.27903,5.80371,5.55054,5.47668
1.0,0.0,0.014592999959729252,176.899,-0.0894572,0.0102206,6.53711,6.65106,6.98721,7.60556,8.63685,10.3666,13.507,20.4371,56.8554,81.72,27.1222,15.146,10.6232,8.35444,7.05337,6.26408,5.78986,5.53723,5.4635
1.0,0.0,0.014627493535811454,177.131,-0.0916646,0.0102005,6.55029,6.66443,7.00128,7.62078,8.65396,10.3869,13.5328,20.4732,56.2336,80.6082,26.9761,15.1133,10.5989,8.33491,7.03654,6.24918,5.77587,5.52391,5.45032
1.0,0.0,0.014676737436116607,177.364,-0.0938619,0.0101281,6.56348,6.67773,7.01514,7.6357,8.67072,10.4066,13.5577,20.5075,55.5996,79.4939,26.7638,15.0822,10.5753,8.31561,7.02022,6.23431,5.76208,5.51056,5.43707
1.0,0.0,0.014741509336243937,177.6,-0.096049,0.0100454,6.57666,6.6911,7.02898,7.65063,8.68756,10.4263,13.5822,20.541,54.9586,78.3784,26.4949,15.0515,10.5519,8.29664,7.00374,6.21952,5.74841,5.49731,5.42395
1.0,0.0,0.014822805531806225,177.832,-0.0982463,0.00999279,6.58978,6.70435,7.04294,7.66572,8.7042,10.4459,13.6073,20.5762,54.3166,77.2655,26.1771,15.0194,10.5281,8.27723,6.98719,6.20472,5.73455,5.48401,5.41083
1.0,0.0,0.014915621085938682,178.064,-0.100413,0.0099384,6.60278,6.71755,7.0566,7.68044,8.72085,10.4657,13.6319,20.6096,53.6684,76.1516,25.8204,14.9885,10.5046,8.25828,6.9708,6.19006,5.72087,5.4709,5.39783
1.0,0.0,0.015014726125889269,178.295,-0.10258,0.00982727,6.61578,6.73059,7.07013,7.69503,8.73724,10.4846,13.6556,20.6408,53.0088,75.0346,25.4326,14.9593,10.482,8.2397,6.95479,6.1756,5.70734,5.45789,5.38483
1.0,0.0,0.015121405442528425,178.529,-0.104736,0.0096881,6.62878,6.74359,7.08362,7.70948,8.75314,10.5032,13.6783,20.6979,52.3408,73.9156,25.0158,14.9311,10.46,8.22157,6.93901,6.16128,5.69391,5.44482,5.37183
1.0,0.0,0.015240254000844864,178.762,-0.106883,0.0095704,6.6416,6.75653,7.09709,7.72383,8.76915,10.5219,13.7013,20.9255,51.672,72.7981,24.5701,14.9023,10.4377,8.20318,6.92309,6.14693,5.68049,5.43188,5.35901
1.0,0.0,0.015365589412938316,178.992,-0.109009,0.00945765,6.65442,6.76934,7.11034,7.73811,8.78499,10.5401,13.7237,21.4703,50.9987,71.6809,24.1062,14.8736,10.4156,8.18527,6.90746,6.13282,5.66726,5.41914,5.34619
1.0,0.0,0.015485128434218894,179.222,-0.111104,0.00928697,6.66687,6.78186,7.12335,7.75194,8.80035,10.5577,13.7447,22.5333,50.3144,70.5598,23.6502,14.8478,10.395,8.16773,6.89226,6.11896,5.6543,5.40649,5.33362
1.0,1.0,0.015599740175578277,179.452,-0.11319,0.00907542,6.67938,6.79437,7.13611,7.76544,8.81505,10.5745,13.7647,23.4456,49.6227,69.4363,23.2053,14.8232,10.3747,8.15086,6.87728,6.10542,5.64142,5.39404,5.32111
0.0,1.0,0.015736460793339405,178.302,-0.115275,0.00911893,6.69189,6.80719,7.14965,7.78022,8.83183,10.5947,13.791,24.1956,48.9651,68.3382,22.7555,14.7891,10.3504,8.13153,6.86103,6.09089,5.62808,5.38129,5.30853
0.0,1.0,0.015924341117284906,176.928,-0.117411,0.00973435,6.70477,6.82105,7.16497,7.79792,8.85332,10.623,13.8323,24.8589,48.3863,67.2984,22.2841,14.7189,10.3154,8.10632,6.84114,6.07419,5.61331,5.36771,5.29572
0.0,1.0,0.016092900380175124,175.232,-0.119598,0.0101995,6.7179,6.83496,7.1803,7.81523,8.87413,10.6495,13.8708,25.3746,47.7857,66.2559,21.834,14.6011,10.283,8.08229,6.82179,6.05768,5.59857,5.35406,5.28265
0.0,1.0,0.016253729895740678,173.655,-0.121857,0.0106188,6.73151,6.84924,7.1958,7.83295,8.89513,10.6765,13.9636,25.7847,47.1828,65.2238,21.3998,14.4374,10.2503,8.05801,6.80211,6.0408,5.58337,5.33997,5.2691
0.0,1.0,0.016373266295954318,172.077,-0.124146,0.0106324,6.74524,6.86322,7.21057,7.84901,8.9134,10.6982,14.1531,26.0718,46.5302,64.168,21.0039,14.2462,10.2239,8.03704,6.78448,6.02487,5.56885,5.32593,5.25543
0.0,1.0,0.01648994515233296,170.481,-0.126506,0.010665,6.7594,6.87767,7.22572,7.86549,8.93228,10.7209,14.4849,26.2921,45.8844,63.1269,20.6221,14.0198,10.1966,8.01554,6.76607,6.00875,5.55379,5.31165,5.24127
0.0,1.0,0.016568610067311,168.908,-0.128855,0.010319,6.7735,6.89154,7.23987,7.88019,8.9481,10.7387,14.9634,26.4175,45.1978,62.0654,20.2798,13.7736,10.171,7.99732,6.74987,5.99371,5.53949,5.29767,5.22717
0.0,1.0,0.016643786784887562,167.324,-0.131256,0.00996851,6.78784,6.90576,7.25427,7.89534,8.96437,10.7926,15.415,26.4972,44.5204,61.0194,19.954,13.5006,10.1097,7.97869,6.73337,5.97845,5.52496,5.28339,5.21271
0.0,1.0,0.016685379998830463,165.775,-0.133636,0.00929378,6.80212,6.91943,7.26774,7.90879,8.97789,10.907,15.7966,26.5077,43.8131,59.9585,19.6682,13.2119,10.0169,7.96326,6.71856,5.96428,5.51111,5.26953,5.19843
0.0,1.0,0.016739217500686437,164.175,-0.136007,0.0088444,6.81628,6.93329,7.28157,7.92319,8.99726,11.1003,16.1365,26.5029,43.1372,58.9282,19.3888,12.9017,9.88898,7.94074,6.70278,5.94951,5.49684,5.25549,5.18414
0.0,1.0,0.016770618114456556,162.602,-0.138346,0.00822217,6.83032,6.94679,7.29493,7.9365,9.05362,11.3796,16.4246,26.4524,42.4489,57.8951,19.1426,12.6028,9.73531,7.89152,6.68813,5.93558,5.48319,5.24181,5.17004
0.0,1.0,0.01680939356092928,161.018,-0.140676,0.00778171,6.8443,6.96039,7.30853,7.95384,9.1612,11.6899,16.6783,26.3883,41.7873,56.8898,18.907,12.312,9.55438,7.81222,6.66776,5.92102,5.4693,5.22797,5.15613
0.0,1.0,0.01681603697284773,159.503,-0.142924,0.0070805,6.85773,6.97321,7.32104,8.00089,9.31964,11.9642,16.8837,26.2788,41.1064,55.8758,18.7152,12.0392,9.35447,7.70971,6.62537,5.90781,5.4563,5.21497,5.14258
0.0,1.0,0.016834791954552203,157.9,-0.145142,0.00667678,6.87097,6.98621,7.34335,8.08901,9.5403,12.2163,17.0664,26.1683,40.4603,54.8965,18.5313,11.7726,9.13139,7.58168,6.55733,5.8796,5.44299,5.20172,5.12927
0.0,1.0,0.016829748060648964,156.458,-0.147288,0.00618219,6.88385,6.9997,7.39733,8.21783,9.77296,12.4406,17.2145,26.0303,39.81,53.9202,18.3875,11.5205,8.89579,7.43334,6.46785,5.82983,5.422,5.18921,5.11633
0.0,1.0,0.016862274795417936,155.786,-0.149434,0.00632885,6.89673,7.03622,7.48794,8.39551,9.99405,12.6541,17.3583,25.9154,39.2185,52.9979,18.227,11.2666,8.66055,7.26106,6.35478,5.75725,5.37917,5.16967,5.10352
0.0,1.0,0.016970565550807955,155.575,-0.152821,0.0287991,6.92062,7.10626,7.61967,8.60523,10.2111,12.8674,17.5141,25.8486,38.7145,52.1535,18.0088,11.0003,8.42296,7.06326,6.21726,5.66158,5.3144,5.12975,5.08488
0.0,1.0,0.017141945479992628,155.384,-0.160034,0.0577985,6.97523,7.21147,7.79538,8.80941,10.4237,13.0782,17.6766,25.8161,38.2785,51.3731,17.7399,10.7252,8.18451,6.84916,6.05742,5.54424,5.2287,5.06946,5.04704
0.0,1.0,0.017321483744310306,155.263,-0.171211,0.0869797,7.0618,7.35266,7.98356,9.00402,10.6254,13.2756,17.8247,25.7762,37.8553,50.6108,17.4716,10.4552,7.95156,6.64017,5.87843,5.40732,5.12321,4.9892,4.98899
0.0,1.0,0.01748172547243325,155.143,-0.186315,0.115998,7.18054,7.52385,8.16192,9.1871,10.8124,13.4542,17.949,25.7121,37.4206,49.8455,17.2323,10.1969,7.72737,6.43902,5.69115,5.25214,4.99875,4.88935,4.91063
0.0,1.0,0.01762029728646244,155.024,-0.205339,0.144815,7.33204,7.69156,8.33084,9.35913,10.985,13.6152,18.0514,25.6257,36.9754,49.0776,17.0271,9.95036,7.51182,6.24558,5.51088,5.0818,4.85542,4.76979,4.81164
0.0,1.0,0.017734128553684343,154.903,-0.22823,0.173392,7.49397,7.851,8.49044,9.52017,11.1435,13.7582,18.1317,25.5184,36.52,48.3071,16.8609,9.71595,7.30529,6.05996,5.33795,4.91522,4.69517,4.63062,4.69187
0.0,1.0,0.01781912696666689,154.78,-0.254412,0.185582,7.64841,8.00226,8.64085,9.6697,11.2883,13.8834,18.19,25.3916,36.0546,47.5339,16.7399,9.49421,7.10857,5.88229,5.17243,4.75587,4.53693,4.47381,4.55114
0.0,1.0,0.01783157585626942,153.972,-0.28007,0.178031,7.79463,8.14404,8.77993,9.80474,11.415,13.9838,18.2154,25.2269,35.5536,46.7362,16.7139,9.29375,6.92592,5.71507,5.01589,4.60474,4.38654,4.3196,4.39222
0.0,1.0,0.017719764085644078,153.063,-0.30432,0.16975,7.93145,8.2747,8.90484,9.92215,11.5189,14.0531,18.1984,25.0083,34.9986,45.897,16.8487,9.12439,6.76192,5.56171,4.87035,4.46333,4.24519,4.17413,4.23772
0.0,1.0,0.01742267587628932,151.091,-0.32712,0.160611,8.0586,8.39356,9.0149,10.0212,11.5982,14.0902,18.1375,24.7337,34.387,45.0122,17.2283,8.99112,6.61838,5.42347,4.73672,4.33215,4.11327,4.03768,4.09222
0.0,1.0,0.01688790499124325,149.482,-0.348429,0.151196,8.17671,8.5017,9.1128,10.1061,11.6597,14.1064,18.0523,24.4347,33.7592,44.119,17.9348,8.88438,6.49073,5.29791,4.61417,4.21065,3.99056,3.91054,3.95644
0.0,1.0,0.01584240293488197,147.221,-0.368291,0.141837,8.28616,8.6004,9.20054,10.1795,11.7083,14.1078,17.9532,24.1282,33.1362,43.236,19.3174,8.7981,6.37598,5.18321,4.5015,4.09859,3.87674,3.79236,3.83028
0.0,1.0,-0.36453812477708386,146.131,-0.386712,0.131697,8.38666,8.68924,9.27724,10.2395,11.7413,14.0902,17.8326,23.8025,32.5016,42.3474,51.282,8.73984,6.2779,5.08086,4.39954,3.99638,3.77237,3.68325,3.71327
0.0,1.0,-0.36461279263697616,144.325,-0.403923,0.122801,8.48186,8.77458,9.35249,10.3005,11.7802,14.0861,17.7409,23.5338,31.9536,41.5473,50.3624,8.66782,6.17782,4.97969,4.301,3.89903,3.6741,3.58145,3.60475
0.0,1.0,-0.3645751840569308,142.993,-0.420268,0.118321,8.5763,8.86538,9.4401,10.384,11.8573,14.1448,17.7539,23.4364,31.6417,40.9874,49.6572,8.51225,6.04534,4.86315,4.19498,3.79933,3.57713,3.48412,3.50389
0.0,1.0,-0.36441078000935695,141.451,-0.436193,0.119019,8.67306,8.96595,9.54596,10.4984,11.9825,14.2809,17.8909,23.5339,31.5899,40.6928,49.1934,8.25267,5.87049,4.72514,4.07692,3.69342,3.47816,3.38828,3.40791
0.0,1.0,-0.3642299169989797,139.962,-0.45133,0.121045,8.76636,9.06415,9.65154,10.6152,12.1128,14.4285,18.0478,23.6637,31.584,40.4527,48.7872,7.98375,5.69444,4.58886,3.96187,3.59076,3.38302,3.29693,3.31724
0.0,1.0,-0.36401620139581276,138.523,-0.465965,0.125134,8.8585,9.16373,9.76217,10.7414,12.259,14.6012,18.2466,23.8534,31.6598,40.3002,48.4681,7.6896,5.50916,4.44909,3.84613,3.48904,3.28959,3.20827,3.23042
